loser_id	keep_id	merchant_id	sku	url	url_key	loser_source	canonical_source
171089125	1068555937	shopify_013554_2c_myshopify_com	013554-2c.myshopify.com:16333462471001	https://013554-2c.myshopify.com/products/healthypharm-cetirizine-dihcl-10mg-10-00-tabletten	013554-2c.myshopify.com/products/healthypharm-cetirizine-dihcl-10mg-10-00-tabletten	shopify	shopify_buy30620_crate
171089121	1068555934	shopify_013554_2c_myshopify_com	013554-2c.myshopify.com:16334645625177	https://013554-2c.myshopify.com/products/new-nordic-shampoo-hair-volume-250-00-milliliter	013554-2c.myshopify.com/products/new-nordic-shampoo-hair-volume-250-00-milliliter	shopify	shopify_buy30620_crate
171089122	1068555935	shopify_013554_2c_myshopify_com	013554-2c.myshopify.com:16333599342937	https://013554-2c.myshopify.com/products/sol-de-ibiza-beschermende-creme-baby-kids-spf30-mini-bio-30-00-gram	013554-2c.myshopify.com/products/sol-de-ibiza-beschermende-creme-baby-kids-spf30-mini-bio-30-00-gram	shopify	shopify_buy30620_crate
171089127	1068555938	shopify_013554_2c_myshopify_com	013554-2c.myshopify.com:16333430391129	https://013554-2c.myshopify.com/products/vitortho-vitamine-e-compleet-60-00-capsules	013554-2c.myshopify.com/products/vitortho-vitamine-e-compleet-60-00-capsules	shopify	shopify_buy30620_crate
171089124	1068555936	shopify_013554_2c_myshopify_com	013554-2c.myshopify.com:16333589774681	https://013554-2c.myshopify.com/products/westlab-badzout-himalaya-1-00-kilogram	013554-2c.myshopify.com/products/westlab-badzout-himalaya-1-00-kilogram	shopify	shopify_buy30620_crate
249288284	818140243	shopify_10keiya_com_myshopify_com	10keiya-com.myshopify.com:8875511644389	https://10keiya-com.myshopify.com/products/171625	10keiya-com.myshopify.com/products/171625	shopify	shopify_buy30620_crate
249288280	818140242	shopify_10keiya_com_myshopify_com	10keiya-com.myshopify.com:8875511742693	https://10keiya-com.myshopify.com/products/171626	10keiya-com.myshopify.com/products/171626	shopify	shopify_buy30620_crate
249288279	818140241	shopify_10keiya_com_myshopify_com	10keiya-com.myshopify.com:8875512299749	https://10keiya-com.myshopify.com/products/171634	10keiya-com.myshopify.com/products/171634	shopify	shopify_buy30620_crate
249288275	818140240	shopify_10keiya_com_myshopify_com	10keiya-com.myshopify.com:8875512627429	https://10keiya-com.myshopify.com/products/171638	10keiya-com.myshopify.com/products/171638	shopify	shopify_buy30620_crate
249288271	818140239	shopify_10keiya_com_myshopify_com	10keiya-com.myshopify.com:8875513577701	https://10keiya-com.myshopify.com/products/171650	10keiya-com.myshopify.com/products/171650	shopify	shopify_buy30620_crate
249288268	818140238	shopify_10keiya_com_myshopify_com	10keiya-com.myshopify.com:8875513774309	https://10keiya-com.myshopify.com/products/171652	10keiya-com.myshopify.com/products/171652	shopify	shopify_buy30620_crate
249288265	818140237	shopify_10keiya_com_myshopify_com	10keiya-com.myshopify.com:8875514298597	https://10keiya-com.myshopify.com/products/171658	10keiya-com.myshopify.com/products/171658	shopify	shopify_buy30620_crate
249288262	818140236	shopify_10keiya_com_myshopify_com	10keiya-com.myshopify.com:8875514331365	https://10keiya-com.myshopify.com/products/171659	10keiya-com.myshopify.com/products/171659	shopify	shopify_buy30620_crate
125084752	675490130	shopify_188d6d_75_myshopify_com	188d6d-75.myshopify.com:7000975900768	https://188d6d-75.myshopify.com/products/43930286-zincated-m6x36mm-clip	188d6d-75.myshopify.com/products/43930286-zincated-m6x36mm-clip	shopify	shopify_buy30620_crate
125084760	675490126	shopify_188d6d_75_myshopify_com	188d6d-75.myshopify.com:7000975736928	https://188d6d-75.myshopify.com/products/zamp-rz-62rz-65rz-64-chin-spoiler-kit	188d6d-75.myshopify.com/products/zamp-rz-62rz-65rz-64-chin-spoiler-kit	shopify	shopify_buy30620_crate
125084758	675490125	shopify_188d6d_75_myshopify_com	188d6d-75.myshopify.com:7000975802464	https://188d6d-75.myshopify.com/products/zamp-underwear-top-black	188d6d-75.myshopify.com/products/zamp-underwear-top-black	shopify	shopify_buy30620_crate
125084756	675490128	shopify_188d6d_75_myshopify_com	188d6d-75.myshopify.com:7000975835232	https://188d6d-75.myshopify.com/products/zamp-visors-z-20	188d6d-75.myshopify.com/products/zamp-visors-z-20	shopify	shopify_buy30620_crate
125084754	675490127	shopify_188d6d_75_myshopify_com	188d6d-75.myshopify.com:7000975868000	https://188d6d-75.myshopify.com/products/zamp-z-20-prism-visor-sheild	188d6d-75.myshopify.com/products/zamp-z-20-prism-visor-sheild	shopify	shopify_buy30620_crate
125084750	675490129	shopify_188d6d_75_myshopify_com	188d6d-75.myshopify.com:7000975933536	https://188d6d-75.myshopify.com/products/zip-tie-pack-white-100-pck	188d6d-75.myshopify.com/products/zip-tie-pack-white-100-pck	shopify	shopify_buy30620_crate
125084748	675490132	shopify_188d6d_75_myshopify_com	188d6d-75.myshopify.com:7000975966304	https://188d6d-75.myshopify.com/products/zipties-7-11	188d6d-75.myshopify.com/products/zipties-7-11	shopify	shopify_buy30620_crate
89814468	284304698	shopify_1c68a9_myshopify_com	1c68a9.myshopify.com:8761996738907	https://1c68a9.myshopify.com/products/colgante-para-hombre-cruz-acero-mate-y-brillo	1c68a9.myshopify.com/products/colgante-para-hombre-cruz-acero-mate-y-brillo	shopify	shopify_buy30620_crate
90238321	1068626076	shopify_1vwrwa_q1_myshopify_com	1vwrwa-q1.myshopify.com:8776914632875	https://1vwrwa-q1.myshopify.com/products/back_bar_refrigerator_with_2_sliding_doors_236918	1vwrwa-q1.myshopify.com/products/back_bar_refrigerator_with_2_sliding_doors_236918	shopify	shopify_buy30620_crate
90245941	371171847	shopify_2914c8_4_myshopify_com	2914c8-4.myshopify.com:7876347723931	https://2914c8-4.myshopify.com/products/mercedes-carplay-android-auto-video-interface-gla-ntg-4-5-ntg-4-7	2914c8-4.myshopify.com/products/mercedes-carplay-android-auto-video-interface-gla-ntg-4-5-ntg-4-7	shopify	shopify_buy30620_crate
90245942	371171849	shopify_2914c8_4_myshopify_com	2914c8-4.myshopify.com:7876346314907	https://2914c8-4.myshopify.com/products/mercedes-carplay-android-auto-video-interface-glk-ntg-4-5-ntg-4-7	2914c8-4.myshopify.com/products/mercedes-carplay-android-auto-video-interface-glk-ntg-4-5-ntg-4-7	shopify	shopify_buy30620_crate
90245943	371171851	shopify_2914c8_4_myshopify_com	2914c8-4.myshopify.com:7876344414363	https://2914c8-4.myshopify.com/products/mercedes-carplay-android-auto-video-interface-ml-ntg-4-5-ntg-4-7	2914c8-4.myshopify.com/products/mercedes-carplay-android-auto-video-interface-ml-ntg-4-5-ntg-4-7	shopify	shopify_buy30620_crate
90245945	371171856	shopify_2914c8_4_myshopify_com	2914c8-4.myshopify.com:7876339892379	https://2914c8-4.myshopify.com/products/mercedes-carplay-android-auto-video-interface-slk-ntg-4-5-ntg-4-7	2914c8-4.myshopify.com/products/mercedes-carplay-android-auto-video-interface-slk-ntg-4-5-ntg-4-7	shopify	shopify_buy30620_crate
90245944	371171853	shopify_2914c8_4_myshopify_com	2914c8-4.myshopify.com:7876343431323	https://2914c8-4.myshopify.com/products/mercedes-carplay-android-auto-video-interface-sl-ntg-4-5-ntg-4-7	2914c8-4.myshopify.com/products/mercedes-carplay-android-auto-video-interface-sl-ntg-4-5-ntg-4-7	shopify	shopify_buy30620_crate
89612774	243442743	shopify_29degrees_myshopify_com	29degrees.myshopify.com:8246426108104	https://29degrees.myshopify.com/products/big-sky-youth-t-shirts-beautiful-mountain-scene-design-t-shirt-4027950	29degrees.myshopify.com/products/big-sky-youth-t-shirts-beautiful-mountain-scene-design-t-shirt-4027950	shopify	shopify_buy30620_crate
89612772	243442742	shopify_29degrees_myshopify_com	29degrees.myshopify.com:8246426140872	https://29degrees.myshopify.com/products/big-sky-youth-t-shirts-big-sky-montana-t-shirt-4027951	29degrees.myshopify.com/products/big-sky-youth-t-shirts-big-sky-montana-t-shirt-4027951	shopify	shopify_buy30620_crate
89612770	243442741	shopify_29degrees_myshopify_com	29degrees.myshopify.com:8246426173640	https://29degrees.myshopify.com/products/big-sky-youth-t-shirts-big-sky-montana-usa-design-4027952	29degrees.myshopify.com/products/big-sky-youth-t-shirts-big-sky-montana-usa-design-4027952	shopify	shopify_buy30620_crate
89612769	243442740	shopify_29degrees_myshopify_com	29degrees.myshopify.com:8247035723976	https://29degrees.myshopify.com/products/big-sky-youth-t-shirts-mountain-sunset-graphic-t-shirt-4038341	29degrees.myshopify.com/products/big-sky-youth-t-shirts-mountain-sunset-graphic-t-shirt-4038341	shopify	shopify_buy30620_crate
94845833	817957727	shopify_31a503_18_myshopify_com	31a503-18.myshopify.com:15156521402712	https://31a503-18.myshopify.com/products/instinkt-duell-der-tiere-deutsch-1	31a503-18.myshopify.com/products/instinkt-duell-der-tiere-deutsch-1	shopify	shopify_buy30620_crate
471061133	1213990836	shopify_34stjohn_com	34stjohn.com:15794924093821	https://34stjohn.com/products/cashmere-double-drawer-vanity-unit-with-ceramic-basin-600mm	34stjohn.com/products/cashmere-double-drawer-vanity-unit-with-ceramic-basin-600mm	shopify	shopify_buy30620_crate
471061135	1213990837	shopify_34stjohn_com	34stjohn.com:15796587168125	https://34stjohn.com/products/gsi-pura-ribbed-double-drawer-vanity-unit-with-ceramic-basin-walnut-800mm	34stjohn.com/products/gsi-pura-ribbed-double-drawer-vanity-unit-with-ceramic-basin-walnut-800mm	shopify	shopify_buy30620_crate
471061131	1213990835	shopify_34stjohn_com	34stjohn.com:15794924519805	https://34stjohn.com/products/matt-white-double-drawer-vanity-unit-with-ceramic-basin-600mm	34stjohn.com/products/matt-white-double-drawer-vanity-unit-with-ceramic-basin-600mm	shopify	shopify_buy30620_crate
106408564	160488853	shopify_4phones_eu	4phones.eu:10233316311367	https://4phones.eu/products/rixus-rxhw46-laptop-stand-foldable-silver	4phones.eu/products/rixus-rxhw46-laptop-stand-foldable-silver	shopify	shopify_buy30620_crate
318107882	735848050	shopify_4x4_wholesalers_africa_myshopify_com	4x4-wholesalers-africa.myshopify.com:8145668735144	https://4x4-wholesalers-africa.myshopify.com/products/copy-of-stedi-micro-v2-13-9-inch-24-led-flood-light-2700k	4x4-wholesalers-africa.myshopify.com/products/copy-of-stedi-micro-v2-13-9-inch-24-led-flood-light-2700k	shopify	shopify_buy30620_crate
318107877	735848045	shopify_4x4_wholesalers_africa_myshopify_com	4x4-wholesalers-africa.myshopify.com:8151475585192	https://4x4-wholesalers-africa.myshopify.com/products/stedi-magnetic-neoprene-stubby-holder	4x4-wholesalers-africa.myshopify.com/products/stedi-magnetic-neoprene-stubby-holder	shopify	shopify_buy30620_crate
318107876	735848044	shopify_4x4_wholesalers_africa_myshopify_com	4x4-wholesalers-africa.myshopify.com:8151479451816	https://4x4-wholesalers-africa.myshopify.com/products/stedi-magnetic-neoprene-stubby-holder-orange	4x4-wholesalers-africa.myshopify.com/products/stedi-magnetic-neoprene-stubby-holder-orange	shopify	shopify_buy30620_crate
318107881	735848049	shopify_4x4_wholesalers_africa_myshopify_com	4x4-wholesalers-africa.myshopify.com:8146812502184	https://4x4-wholesalers-africa.myshopify.com/products/stedi-short-type-push-switch-to-suit-toyota-usbc	4x4-wholesalers-africa.myshopify.com/products/stedi-short-type-push-switch-to-suit-toyota-usbc	shopify	shopify_buy30620_crate
318107880	735848048	shopify_4x4_wholesalers_africa_myshopify_com	4x4-wholesalers-africa.myshopify.com:8149262237864	https://4x4-wholesalers-africa.myshopify.com/products/stedi-st3303-pro-39-inch-60-led-light-bar	4x4-wholesalers-africa.myshopify.com/products/stedi-st3303-pro-39-inch-60-led-light-bar	shopify	shopify_buy30620_crate
318107878	735848046	shopify_4x4_wholesalers_africa_myshopify_com	4x4-wholesalers-africa.myshopify.com:8149289173160	https://4x4-wholesalers-africa.myshopify.com/products/stedi-st3303-pro-light-bar-black-out-cover-39-inch	4x4-wholesalers-africa.myshopify.com/products/stedi-st3303-pro-light-bar-black-out-cover-39-inch	shopify	shopify_buy30620_crate
318107879	735848047	shopify_4x4_wholesalers_africa_myshopify_com	4x4-wholesalers-africa.myshopify.com:8149265842344	https://4x4-wholesalers-africa.myshopify.com/products/stedi-type-x-pro-color-sandy-tan	4x4-wholesalers-africa.myshopify.com/products/stedi-type-x-pro-color-sandy-tan	shopify	shopify_buy30620_crate
250177234	651225648	shopify_5482d3_myshopify_com	5482d3.myshopify.com:9413702287625	https://5482d3.myshopify.com/products/12mm-wrought-iron-square-forest-bow-bar-1000mm-high-15-8a	5482d3.myshopify.com/products/12mm-wrought-iron-square-forest-bow-bar-1000mm-high-15-8a	shopify	shopify_buy30620_crate
250177233	651225647	shopify_5482d3_myshopify_com	5482d3.myshopify.com:9413781192969	https://5482d3.myshopify.com/products/wrought-iron-12mm-square-plain-single-scrolled-bar-2000mm-long-17-1b	5482d3.myshopify.com/products/wrought-iron-12mm-square-plain-single-scrolled-bar-2000mm-long-17-1b	shopify	shopify_buy30620_crate
250177236	651225650	shopify_5482d3_myshopify_com	5482d3.myshopify.com:9396651786505	https://5482d3.myshopify.com/products/wrought-iron-16mm-x-8mm-hammered-edge-and-grooved-bar-s-scroll-395mm-high-115mm-wide-35-29a	5482d3.myshopify.com/products/wrought-iron-16mm-x-8mm-hammered-edge-and-grooved-bar-s-scroll-395mm-high-115mm-wide-35-29a	shopify	shopify_buy30620_crate
250177231	651225645	shopify_5482d3_myshopify_com	5482d3.myshopify.com:9414055919881	https://5482d3.myshopify.com/products/wrought-iron-left-handed-henley-panel-1660-x-1660mm-26-100	5482d3.myshopify.com/products/wrought-iron-left-handed-henley-panel-1660-x-1660mm-26-100	shopify	shopify_buy30620_crate
250177230	651225644	shopify_5482d3_myshopify_com	5482d3.myshopify.com:9414061261065	https://5482d3.myshopify.com/products/wrought-iron-right-handed-henley-panel-1660-x-1660mm-26-100	5482d3.myshopify.com/products/wrought-iron-right-handed-henley-panel-1660-x-1660mm-26-100	shopify	shopify_buy30620_crate
250177232	651225646	shopify_5482d3_myshopify_com	5482d3.myshopify.com:9413934481673	https://5482d3.myshopify.com/products/wrought-iron-square-double-scrolled-bar-2000mm-long	5482d3.myshopify.com/products/wrought-iron-square-double-scrolled-bar-2000mm-long	shopify	shopify_buy30620_crate
133888057	1068980879	shopify_5iveperformance_myshopify_com	5iveperformance.myshopify.com:9161449898230	https://5iveperformance.myshopify.com/products/wiseco-acura-4v-dome-5cc-strutted-81-5mm-piston-shelf-stock-kit	5iveperformance.myshopify.com/products/wiseco-acura-4v-dome-5cc-strutted-81-5mm-piston-shelf-stock-kit	shopify	shopify_buy30620_crate
133888055	1068980878	shopify_5iveperformance_myshopify_com	5iveperformance.myshopify.com:9161449930998	https://5iveperformance.myshopify.com/products/wiseco-acura-4v-r-dme-9cc-strutted-87-0mm-piston-shelf-stock-kit	5iveperformance.myshopify.com/products/wiseco-acura-4v-r-dme-9cc-strutted-87-0mm-piston-shelf-stock-kit	shopify	shopify_buy30620_crate
133888388	1068980604	shopify_5iveperformance_myshopify_com	5iveperformance.myshopify.com:9161461072118	https://5iveperformance.myshopify.com/products/yukon-gear-master-overhaul-kit-for-2014-gm-9-5in-12-bolt-differential	5iveperformance.myshopify.com/products/yukon-gear-master-overhaul-kit-for-2014-gm-9-5in-12-bolt-differential	shopify	shopify_buy30620_crate
83017265	1068981679	shopify_5mvniq_np_myshopify_com	5mvniq-np.myshopify.com:10235391541542	https://5mvniq-np.myshopify.com/products/parmalat-sliced-cheese-400g	5mvniq-np.myshopify.com/products/parmalat-sliced-cheese-400g	shopify	shopify_buy30620_crate
318264567	805185876	shopify_643dc6_myshopify_com	643dc6.myshopify.com:15231634899328	https://643dc6.myshopify.com/products/grand-tapis-de-fouille-avec-carottes-et-jouets-sonores	643dc6.myshopify.com/products/grand-tapis-de-fouille-avec-carottes-et-jouets-sonores	shopify	shopify_buy30620_crate
318270013	767111776	shopify_65ecbc_myshopify_com	65ecbc.myshopify.com:9045398094103	https://65ecbc.myshopify.com/products/baldwin-rs30216-air-filter	65ecbc.myshopify.com/products/baldwin-rs30216-air-filter	shopify	shopify_buy30620_crate
318270012	767111775	shopify_65ecbc_myshopify_com	65ecbc.myshopify.com:9045398225175	https://65ecbc.myshopify.com/products/baldwin-rs30217-air-filter	65ecbc.myshopify.com/products/baldwin-rs30217-air-filter	shopify	shopify_buy30620_crate
318270011	767111774	shopify_65ecbc_myshopify_com	65ecbc.myshopify.com:9045398356247	https://65ecbc.myshopify.com/products/baldwin-rs3517-air-filter	65ecbc.myshopify.com/products/baldwin-rs3517-air-filter	shopify	shopify_buy30620_crate
318270010	767111773	shopify_65ecbc_myshopify_com	65ecbc.myshopify.com:9045398454551	https://65ecbc.myshopify.com/products/baldwin-rs3535-air-filter	65ecbc.myshopify.com/products/baldwin-rs3535-air-filter	shopify	shopify_buy30620_crate
318270009	767111772	shopify_65ecbc_myshopify_com	65ecbc.myshopify.com:9045398651159	https://65ecbc.myshopify.com/products/baldwin-rs3538-air-filter	65ecbc.myshopify.com/products/baldwin-rs3538-air-filter	shopify	shopify_buy30620_crate
318270008	767111771	shopify_65ecbc_myshopify_com	65ecbc.myshopify.com:9045398749463	https://65ecbc.myshopify.com/products/baldwin-rs3542-air-filter	65ecbc.myshopify.com/products/baldwin-rs3542-air-filter	shopify	shopify_buy30620_crate
318270007	767111770	shopify_65ecbc_myshopify_com	65ecbc.myshopify.com:9045398782231	https://65ecbc.myshopify.com/products/baldwin-rs3543-air-filter	65ecbc.myshopify.com/products/baldwin-rs3543-air-filter	shopify	shopify_buy30620_crate
318270005	767111768	shopify_65ecbc_myshopify_com	65ecbc.myshopify.com:9045398880535	https://65ecbc.myshopify.com/products/baldwin-rs3545-air-filter	65ecbc.myshopify.com/products/baldwin-rs3545-air-filter	shopify	shopify_buy30620_crate
318270004	767111767	shopify_65ecbc_myshopify_com	65ecbc.myshopify.com:9045398946071	https://65ecbc.myshopify.com/products/baldwin-rs3703-air-filter	65ecbc.myshopify.com/products/baldwin-rs3703-air-filter	shopify	shopify_buy30620_crate
83027579	249007109	shopify_672c60_8a_myshopify_com	672c60-8a.myshopify.com:7967155060781	https://672c60-8a.myshopify.com/products/bugpin-liners	672c60-8a.myshopify.com/products/bugpin-liners	shopify	shopify_buy30620_crate
83027578	249007108	shopify_672c60_8a_myshopify_com	672c60-8a.myshopify.com:7967155191853	https://672c60-8a.myshopify.com/products/curved-magnum-shader-tattoo-needles	672c60-8a.myshopify.com/products/curved-magnum-shader-tattoo-needles	shopify	shopify_buy30620_crate
83027572	249007081	shopify_672c60_8a_myshopify_com	672c60-8a.myshopify.com:7967154470957	https://672c60-8a.myshopify.com/products/diamond-tip-disposable-tubes	672c60-8a.myshopify.com/products/diamond-tip-disposable-tubes	shopify	shopify_buy30620_crate
83027575	249007084	shopify_672c60_8a_myshopify_com	672c60-8a.myshopify.com:7967154307117	https://672c60-8a.myshopify.com/products/disposable-cartridge-tubes-32mm	672c60-8a.myshopify.com/products/disposable-cartridge-tubes-32mm	shopify	shopify_buy30620_crate
83027581	249007111	shopify_672c60_8a_myshopify_com	672c60-8a.myshopify.com:7967154864173	https://672c60-8a.myshopify.com/products/hollow-round-liner-bar-tattoo-needles	672c60-8a.myshopify.com/products/hollow-round-liner-bar-tattoo-needles	shopify	shopify_buy30620_crate
83027573	249007082	shopify_672c60_8a_myshopify_com	672c60-8a.myshopify.com:7967154372653	https://672c60-8a.myshopify.com/products/magnum-shader-disposable-tubes	672c60-8a.myshopify.com/products/magnum-shader-disposable-tubes	shopify	shopify_buy30620_crate
83027576	249007086	shopify_672c60_8a_myshopify_com	672c60-8a.myshopify.com:7967155552301	https://672c60-8a.myshopify.com/products/round-liner-bar-tattoo-needles	672c60-8a.myshopify.com/products/round-liner-bar-tattoo-needles	shopify	shopify_buy30620_crate
83027566	249007078	shopify_672c60_8a_myshopify_com	672c60-8a.myshopify.com:8240814719021	https://672c60-8a.myshopify.com/products/stainless-steel-disposable-magnum-tubes	672c60-8a.myshopify.com/products/stainless-steel-disposable-magnum-tubes	shopify	shopify_buy30620_crate
83027580	249007110	shopify_672c60_8a_myshopify_com	672c60-8a.myshopify.com:7967154929709	https://672c60-8a.myshopify.com/products/straight-magnum-long-taper-tattoo-needles	672c60-8a.myshopify.com/products/straight-magnum-long-taper-tattoo-needles	shopify	shopify_buy30620_crate
83027577	249007087	shopify_672c60_8a_myshopify_com	672c60-8a.myshopify.com:7967155355693	https://672c60-8a.myshopify.com/products/straight-magnum-shader-tattoo-needles	672c60-8a.myshopify.com/products/straight-magnum-shader-tattoo-needles	shopify	shopify_buy30620_crate
591186591	370124982	shopify_68d293_71_myshopify_com	68d293-71.myshopify.com:10353940267192	https://68d293-71.myshopify.com/products/4-way-lockable-pet-door-security-flap-door-abs-plastic	68d293-71.myshopify.com/products/4-way-lockable-pet-door-security-flap-door-abs-plastic	shopify	shopify_buy30620_crate
591186586	370124977	shopify_68d293_71_myshopify_com	68d293-71.myshopify.com:10353943871672	https://68d293-71.myshopify.com/products/camera-filter-accessories	68d293-71.myshopify.com/products/camera-filter-accessories	shopify	shopify_buy30620_crate
591186593	370124984	shopify_68d293_71_myshopify_com	68d293-71.myshopify.com:10353113694392	https://68d293-71.myshopify.com/products/flying-woven-breathable-protective-safety-shoes-large-size-mens-work-shoes	68d293-71.myshopify.com/products/flying-woven-breathable-protective-safety-shoes-large-size-mens-work-shoes	shopify	shopify_buy30620_crate
591186590	370124981	shopify_68d293_71_myshopify_com	68d293-71.myshopify.com:10353942036664	https://68d293-71.myshopify.com/products/hc801a-hunting-camera	68d293-71.myshopify.com/products/hc801a-hunting-camera	shopify	shopify_buy30620_crate
591186592	370124983	shopify_68d293_71_myshopify_com	68d293-71.myshopify.com:10353113956536	https://68d293-71.myshopify.com/products/high-top-camouflage-waterproof-combat-boots	68d293-71.myshopify.com/products/high-top-camouflage-waterproof-combat-boots	shopify	shopify_buy30620_crate
591186594	370124985	shopify_68d293_71_myshopify_com	68d293-71.myshopify.com:10353113596088	https://68d293-71.myshopify.com/products/high-top-lace-up-dr-martens-boots-for-fall-and-winter	68d293-71.myshopify.com/products/high-top-lace-up-dr-martens-boots-for-fall-and-winter	shopify	shopify_buy30620_crate
591186589	370124980	shopify_68d293_71_myshopify_com	68d293-71.myshopify.com:10353942266040	https://68d293-71.myshopify.com/products/reverse-camera-detector	68d293-71.myshopify.com/products/reverse-camera-detector	shopify	shopify_buy30620_crate
591186588	370124979	shopify_68d293_71_myshopify_com	68d293-71.myshopify.com:10353943773368	https://68d293-71.myshopify.com/products/security-battery-camera-wireless-wifi-outdoor-monitoring	68d293-71.myshopify.com/products/security-battery-camera-wireless-wifi-outdoor-monitoring	shopify	shopify_buy30620_crate
591186587	370124978	shopify_68d293_71_myshopify_com	68d293-71.myshopify.com:10353943806136	https://68d293-71.myshopify.com/products/solar-outdoor-screen-panoramic-surveillance-camera	68d293-71.myshopify.com/products/solar-outdoor-screen-panoramic-surveillance-camera	shopify	shopify_buy30620_crate
89441935	675096169	shopify_784d7c_myshopify_com	784d7c.myshopify.com:8332224233777	https://784d7c.myshopify.com/products/30-glittered-mistletoe-stem	784d7c.myshopify.com/products/30-glittered-mistletoe-stem	shopify	shopify_buy30620_crate
89439012	675096162	shopify_784d7c_myshopify_com	784d7c.myshopify.com:8332157780273	https://784d7c.myshopify.com/products/ball-orn-sc-stadium	784d7c.myshopify.com/products/ball-orn-sc-stadium	shopify	shopify_buy30620_crate
89439007	675096161	shopify_784d7c_myshopify_com	784d7c.myshopify.com:8332135334193	https://784d7c.myshopify.com/products/car-coaster-usc-set-2	784d7c.myshopify.com/products/car-coaster-usc-set-2	shopify	shopify_buy30620_crate
89439020	675096164	shopify_784d7c_myshopify_com	784d7c.myshopify.com:8332049121585	https://784d7c.myshopify.com/products/cheese-straws-classic-cheddar	784d7c.myshopify.com/products/cheese-straws-classic-cheddar	shopify	shopify_buy30620_crate
89439002	675096160	shopify_784d7c_myshopify_com	784d7c.myshopify.com:8332044271921	https://784d7c.myshopify.com/products/clemson-melamine-chip-and-dip	784d7c.myshopify.com/products/clemson-melamine-chip-and-dip	shopify	shopify_buy30620_crate
89439016	675096163	shopify_784d7c_myshopify_com	784d7c.myshopify.com:8332269453617	https://784d7c.myshopify.com/products/corks-caramel-corn-6oz	784d7c.myshopify.com/products/corks-caramel-corn-6oz	shopify	shopify_buy30620_crate
89439032	675096166	shopify_784d7c_myshopify_com	784d7c.myshopify.com:8332231770417	https://784d7c.myshopify.com/products/glass-dome-ornaments-with-santa	784d7c.myshopify.com/products/glass-dome-ornaments-with-santa	shopify	shopify_buy30620_crate
83098084	243905101	shopify_8b4006_myshopify_com	8b4006.myshopify.com:8692698448219	https://8b4006.myshopify.com/products/mastgoot-zink-m44-met-rechts-ingesoldeerd-bol-vlindermodel-kopschot-3-mtr	8b4006.myshopify.com/products/mastgoot-zink-m44-met-rechts-ingesoldeerd-bol-vlindermodel-kopschot-3-mtr	shopify	shopify_buy30620_crate
591575405	675245894	shopify_983f91_eb_myshopify_com	983f91-eb.myshopify.com:8887856038131	https://983f91-eb.myshopify.com/products/timex-helix-timex-metalfit-2-0-smartwatch-tw0hxw404t	983f91-eb.myshopify.com/products/timex-helix-timex-metalfit-2-0-smartwatch-tw0hxw404t	shopify	shopify_buy30620_crate
591575404	675245555	shopify_983f91_eb_myshopify_com	983f91-eb.myshopify.com:8887890804979	https://983f91-eb.myshopify.com/products/unisex-digital-smart-watch-twixw204t	983f91-eb.myshopify.com/products/unisex-digital-smart-watch-twixw204t	shopify	shopify_buy30620_crate
591575406	675245898	shopify_983f91_eb_myshopify_com	983f91-eb.myshopify.com:8887946936563	https://983f91-eb.myshopify.com/products/white-silver-dial-metal-analog-watch-for-womens-gz-60063-22	983f91-eb.myshopify.com/products/white-silver-dial-metal-analog-watch-for-womens-gz-60063-22	shopify	shopify_buy30620_crate
591575408	675245902	shopify_983f91_eb_myshopify_com	983f91-eb.myshopify.com:8887951327475	https://983f91-eb.myshopify.com/products/women-analog-bracelet-watch-gz60078-22	983f91-eb.myshopify.com/products/women-analog-bracelet-watch-gz60078-22	shopify	shopify_buy30620_crate
591575407	675245900	shopify_983f91_eb_myshopify_com	983f91-eb.myshopify.com:8887944315123	https://983f91-eb.myshopify.com/products/women-crescent-dial-analog-watch-gd-60012-22	983f91-eb.myshopify.com/products/women-crescent-dial-analog-watch-gd-60012-22	shopify	shopify_buy30620_crate
591575410	675245907	shopify_983f91_eb_myshopify_com	983f91-eb.myshopify.com:8887957618931	https://983f91-eb.myshopify.com/products/women-embellished-analog-watch-with-metal-strap-gz60015-33	983f91-eb.myshopify.com/products/women-embellished-analog-watch-with-metal-strap-gz60015-33	shopify	shopify_buy30620_crate
591575409	675245904	shopify_983f91_eb_myshopify_com	983f91-eb.myshopify.com:8887949295859	https://983f91-eb.myshopify.com/products/women-embellished-analog-watch-with-metal-strap-gz-60063-33	983f91-eb.myshopify.com/products/women-embellished-analog-watch-with-metal-strap-gz-60063-33	shopify	shopify_buy30620_crate
591575403	675245554	shopify_983f91_eb_myshopify_com	983f91-eb.myshopify.com:8887826383091	https://983f91-eb.myshopify.com/products/workwear-2019-analog-watch-for-men-1803sm01	983f91-eb.myshopify.com/products/workwear-2019-analog-watch-for-men-1803sm01	shopify	shopify_buy30620_crate
591601476	675270018	shopify_9hx3ad_es_myshopify_com	9hx3ad-es.myshopify.com:7809780678733	https://9hx3ad-es.myshopify.com/products/blue-flower-stem-bud-vase	9hx3ad-es.myshopify.com/products/blue-flower-stem-bud-vase	shopify	shopify_buy30620_crate
591601478	675270021	shopify_9hx3ad_es_myshopify_com	9hx3ad-es.myshopify.com:7809776222285	https://9hx3ad-es.myshopify.com/products/pink-flower-vase	9hx3ad-es.myshopify.com/products/pink-flower-vase	shopify	shopify_buy30620_crate
